id,tweet_id,"tweet_text","tweet_source","tweet_created_time",tweet_retweet_count,tweet_favorite_count,"tweet_pre_process_result",tweet_polarity
8136476,490982772572708867,"RT @advoCaro: Twitter Holland turns avatars on #black. For the victims of #MH17 #bringthemhome Rest of the world please join and RT ( @1loe…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 22:13:09 +0000 2014",0,0,"Twitter Holland turn avatar black For victim MH17 bringthemhome Rest the world please join (",NULL
8136583,490982793565188098,"RT @AcidPhonk: Made my ava Black... Worldwide statement is #bringthemhome #MH17 #MH17victims  #MalaysiaAirlines","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 22:13:14 +0000 2014",0,0,"Made ava Black Worldwide statement bringthemhome MH17 MH17victims MalaysiaAirlines",NULL
8137123,490982911009517568,"American Politicians pretend to be outraged by the victims of #MH17 but send victims of war back to war zones in Latin America @Crossfire","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 22:13:42 +0000 2014",0,0,"American Politicians pretend be outraged the victim MH17 send victim war back war zone Latin America",NULL
8138826,490983284306755585,"Looters Stole Cash, Credit Cards, And Jewelry From Flight MH17 Crash Victims http://t.co/jDt7RYCNVp via @bi_contributors","<a href=\"https://dev.twitter.com/docs/tfw\" rel=\"nofollow\">Twitter for Websites</a>","Sun Jul 20 22:15:11 +0000 2014",0,0,"Looters Stole Cash Credit Cards And Jewelry From Flight MH17 Crash Victims via",NULL
8140731,490983695353143296,"RT @ABC: Anti-Russia sentiment running deep in Malaysia over handling of Flight MH17: http://t.co/V8wd6pEPlF","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 22:16:49 +0000 2014",0,0,"Anti-Russia sentiment running deep Malaysia handling Flight MH17:",NULL
8141103,490983779234619392,"@MJoyce2244 I'm fairly certain not a single party disputes that #MH17 was off course.","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 22:17:09 +0000 2014",0,0,"I'm fairly certain a single party dispute MH17 off course",NULL
8141678,490983905034391552,"RT @michaeldweiss: Head of GRU-run Vostok Battalion recorded trying to get MH17 black box to Moscow: http://t.co/MT1WUSDB5U","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 22:17:39 +0000 2014",0,0,"Head GRU-run Vostok Battalion recorded trying get MH17 black box Moscow:",NULL
8141856,490983942816665601,"RT @PzFeed: Russians looted valuables from the crash-site of #MH17. - Witneses","<a href=\"http://tapbots.com/tweetbot\" rel=\"nofollow\">Tweetbot for iΟS</a>","Sun Jul 20 22:17:48 +0000 2014",0,0,"Russians looted valuable the crash-site MH17 Witneses",NULL
8142773,490984160920477696,"RT @katyperry: So INCREDIBLY sad to hear that there were 100 volunteers for @UNICEF on flight #MH17 Sending our prayers to all the families…","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 22:18:40 +0000 2014",0,0,"So INCREDIBLY sad hear there 100 volunteer on flight MH17 Sending prayer all families…",NULL
8144001,490984446103805952,"RT @widiaroman: #PrayForMH17 http://t.co/kdQpzvVdMx","<a href=\"https://dev.twitter.com/docs/tfw\" rel=\"nofollow\">Twitter for Websites</a>","Sun Jul 20 22:19:48 +0000 2014",0,0,"PrayForMH17",NULL
8144161,490984479675396097,"#PUTIN'S OLIGARCHS MADE TO PAY FOR FLIGHT #MH17. Tomorrow's @Independent front page. http://t.co/d5joqQvSo1","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","Sun Jul 20 22:19:56 +0000 2014",0,0,"PUTIN'S OLIGARCHS MADE TO PAY FOR FLIGHT MH17 Tomorrow's front page",NULL
8145940,490984869749456897,"RT @PaulSonne: A roundup of what I've seen at the crash scene #MH17 http://t.co/ji8Liq1c0G","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 22:21:29 +0000 2014",0,0,"A roundup what I've seen the crash scene MH17",NULL
8146016,490984886501900288,"http://t.co/MH17DWUKTF Linda Ronstadt's Greatest Hits, Vol. 1 &amp; 2

Linda Ronstadt's Greatest Hits, Vol. 1 &amp; 2~ ... http://t.co/Jf9nTpGWPA","<a href=\"http://ifttt.com\" rel=\"nofollow\">IFTTT</a>","Sun Jul 20 22:21:33 +0000 2014",0,0,"Linda Ronstadt's Greatest Hits Vol 1 2 Linda Ronstadt's Greatest Hits Vol 1 2~",NULL
8146272,490984945230180353,"RT @cyrildason: MH is not only Malaysian Hospitality, its our Malaysian's Honour. #MH17 #RememberingMH17","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 22:21:47 +0000 2014",0,0,"MH not Malaysian Hospitality our Malaysian's Honour MH17 RememberingMH17",NULL
8146731,490985050088165376,"RT @AcidPhonk: Made my ava Black... Worldwide statement is #bringthemhome #MH17 #MH17victims  #MalaysiaAirlines","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","Sun Jul 20 22:22:12 +0000 2014",0,0,"Made ava Black Worldwide statement bringthemhome MH17 MH17victims MalaysiaAirlines",NULL
8148605,490985477898780672,"RT @gullivercragg: Brilliant reporting on the situation on the third day after #MH17 crash by Shaun Walker for The Guardian #Ukraine http:/…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 22:23:54 +0000 2014",0,0,"Brilliant reporting the situation the third day MH17 crash Shaun Walker The Guardian Ukraine http: …",NULL
8151758,490986199339630592,"#PrayForMH17 Follow : @jeft_ginting #48","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 22:26:46 +0000 2014",0,0,"PrayForMH17 Follow : 48",NULL
8151893,490986224497065984,"RT @PaulSonne: European leaders threatened harsher sanctions against Russia on Sunday. But will they actually happen? #MH17 http://t.co/zhh…","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 22:26:52 +0000 2014",0,0,"European leader threatened harsher sanction Russia Sunday But they actually happen MH17 …",NULL
8152060,490986262262976512,"#bringthemhome #MH17","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 22:27:01 +0000 2014",0,0,"bringthemhome MH17",NULL
8152251,490986304180867072,"#bringthemhome #MH17","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 22:27:11 +0000 2014",0,0,"bringthemhome MH17",NULL
8152405,490986333574135808,"RT @athinkingman: Cyclist cheats death twice after changing flights from both Malaysia Airlines flights MH17 and MH370 http://t.co/2BhLJyXE…","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","Sun Jul 20 22:27:18 +0000 2014",0,0,"Cyclist cheat death twice changing flight both Malaysia Airlines flight MH17 MH370 …",NULL
8152555,490986367108001792,"MH17 victims put into refrigerated train bound for unknown destination http://t.co/tMcXUyTUwp","<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","Sun Jul 20 22:27:26 +0000 2014",0,0,"MH17 victim put refrigerated train bound unknown destination",NULL
8152564,490986367095021568,"#PrayForMH17 Follow : @jeft_ginting #5","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 22:27:26 +0000 2014",0,0,"PrayForMH17 Follow : 5",NULL
8152678,490986392294408192,"MH17: Mother and schoolboy son pose for selfie just before take-off http://t.co/VygY8pwHWy","<a href=\"https://dev.twitter.com/docs/tfw\" rel=\"nofollow\">Twitter for Websites</a>","Sun Jul 20 22:27:32 +0000 2014",0,0,"MH17: Mother schoolboy son pose selfie before take-off",NULL
8153437,490986568455557120,"RT @ChrisCuomo: This was once someone's luggage. Opened and emptied by the force of the crash or by looters? #MH17 #NewDay http://t.co/Le5Q…","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 22:28:14 +0000 2014",0,0,"This once someone's luggage Opened emptied the force the crash by looter MH17 NewDay …",NULL
8153697,490986622981513216,"RT @ForeignPolicy: Putin under pressure to make separtists give up #MH17 crash site. @jtrindle reports: http://t.co/PaMCCS4WVO","<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","Sun Jul 20 22:28:27 +0000 2014",0,0,"Putin pressure make separtists give MH17 crash site reports:",NULL
8153858,490986656506597376,"RT @luke_brooks: 2,000,000 followers!!! Before I continue to thank you guys, I'd just like to take this moment to reflect on #MH17 and all …","<a href=\"https://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android Tablets</a>","Sun Jul 20 22:28:35 +0000 2014",0,0,"2 000 000 follower Before I continue thank guy I'd like take moment reflect MH17 all …",NULL
8156855,490987306623721472,"@newscomauHQ Turn your avatar temporarily black #respect 4 #MH17 #bringthemhome","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","Sun Jul 20 22:31:10 +0000 2014",0,0,"Turn avatar temporarily black respect 4 MH17 bringthemhome",NULL
8158696,490987751248900097,"RT @sallykohn: Daaaaymn!  RT @thomaswright08: London Times editorial cartoon on Putin and #MH17 http://t.co/oXQ8Lb6Uvl","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 22:32:56 +0000 2014",0,0,"Daaaaymn London Times editorial cartoon Putin MH17",NULL
8159575,490987944153718784,"RT @Daleington9: Murdoch owned Sky News reaches another low, as reporter Colin Brazier rummages the luggage of dead passengers #MH17 https:…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 22:33:42 +0000 2014",0,0,"Murdoch owned Sky News reach another low reporter Colin Brazier rummage luggage dead passenger MH17 https:…",NULL
8161497,490988384559456256,"Are there a Few Good Men @Pentagon? I sure hope so! Airline Horror Spurs New Rush toJudgement http://t.co/ClMERbrSv3 #MH17 #Media #falseflag","<a href=\"https://dev.twitter.com/docs/tfw\" rel=\"nofollow\">Twitter for Websites</a>","Sun Jul 20 22:35:27 +0000 2014",0,0,"Are a Few Good Men I sure hope Airline Horror Spurs New Rush toJudgement MH17 Media falseflag",NULL
8161633,490988422299783168,"RT @nobullmitt: Murdoch's @SkyNews hits new low - reporter picks thru suitcase of #MH17 victim live on the air. Have you no decency?
https:…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 22:35:36 +0000 2014",0,0,"Murdoch's hit new low reporter pick thru suitcase MH17 victim live the air Have no decency https:…",NULL
8164165,490989013730590720,"RT @Kat4Obama: RT @thomaswright08 London Times editorial cartoon on Putin and #MH17 http://t.co/Yl5J54u1zr","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 22:37:57 +0000 2014",0,0,"London Times editorial cartoon Putin MH17",NULL
8164798,490989156336545793,"RT @JB_AU: Something doesn’t feel right about watching journalists talk about #MH17 as a compromised crime scene AS they walk through it.","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 22:38:31 +0000 2014",0,0,"Something doesn’t feel right watching journalist talk MH17 a compromised crime scene AS walk it",NULL
8165203,490989252776169472,"RT @starflyergold: Russian separatists removing wreckage at the #MH17 scene. (unbelievable) http://t.co/GFGhoUsda4","<a href=\"http://tapbots.com/tweetbot\" rel=\"nofollow\">Tweetbot for iΟS</a>","Sun Jul 20 22:38:54 +0000 2014",0,0,"Russian separatist removing wreckage the MH17 scene (unbelievable)",NULL
8165331,490989286343589888,"#Putin, Your The Guy!  Secure the site to bring #MH17 #298 Home. #bringthemhome #Overheid #politiek @KremlinRussia_E! http://t.co/5RWug412vh","<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","Sun Jul 20 22:39:02 +0000 2014",0,0,"Putin Your The Guy Secure site bring MH17 298 Home bringthemhome Overheid politiek",NULL
8166172,490989487661805570,"RT @paulsmith031158: Malaysian Flight False Flag Evidence Revealed. #mh17  http://t.co/ud8i37vzom","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 22:39:50 +0000 2014",0,0,"Malaysian Flight False Flag Evidence Revealed mh17",NULL
8166436,490989537989230592,"#bringthemhome #mh17","<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","Sun Jul 20 22:40:02 +0000 2014",0,0,"bringthemhome mh17",NULL
8166757,490989609325580289,"What Happened to Malaysian Airlines MH17? Washington’s Propaganda Machine in High Gear http://t.co/esIKAJCWyH via @grtvnews","<a href=\"https://dev.twitter.com/docs/tfw\" rel=\"nofollow\">Twitter for Websites</a>","Sun Jul 20 22:40:19 +0000 2014",0,0,"What Happened Malaysian Airlines MH17 Washington’s Propaganda Machine High Gear via",NULL
8167969,490989886112268288,"RT @Beltrew: MH17: #Russia in the dock - heartbreaking photo of the children on board. #Ukraine http://t.co/J2Xd4CNfaz http://t.co/0UYZO7gA…","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 22:41:25 +0000 2014",0,0,"MH17: Russia the dock heartbreaking photo the child board Ukraine …",NULL
8168255,490989961634537473,"RT @RawStory: Conspiracy radio host Alex Jones calls MH17 downing a ‘false flag’ because of course he would http://t.co/rRTJNYfhDq","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 22:41:43 +0000 2014",0,0,"Conspiracy radio host Alex Jones call MH17 downing ‘false flag’ of course would",NULL
8169135,490990167134842880,"RT @MattYoung: British broadcaster Sky News apologises after presenter rummages through #MH17 luggage: http://t.co/jjrihMQG5w http://t.co/I…","<a href=\"https://roundteam.co\" rel=\"nofollow\">RoundTeam</a>","Sun Jul 20 22:42:32 +0000 2014",0,0,"British broadcaster Sky News apologises presenter rummage MH17 luggage: …",NULL
8169289,490990204904558592,"RT @royz010: #bringthemhome #mh17","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 22:42:41 +0000 2014",0,0,"bringthemhome mh17",NULL
8169886,490990351709396992,"RT @OpheliaPG: Are there a Few Good Men @Pentagon? I sure hope so! Airline Horror Spurs New Rush toJudgement http://t.co/ClMERbrSv3 #MH17 #…","<a href=\"https://roundteam.co\" rel=\"nofollow\">RoundTeam</a>","Sun Jul 20 22:43:16 +0000 2014",0,0,"Are a Few Good Men I sure hope Airline Horror Spurs New Rush toJudgement MH17 …",NULL
8170045,490990385250836480,"RT @Beto_Kusyairy: Im for truth, no matter who tells it. Im for justice, no matter who it's for or against. ~Malcom X~
#MH17 #MH370 #Gaza #…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 22:43:24 +0000 2014",0,0,"Im truth matter tell Im justice matter it's or ~Malcom X~ MH17 MH370 Gaza …",NULL
8170559,490990506902437888,"RT @ABCWorldNews: Today armed, pro-Russian rebels seized 196 bodies from the MH17 crash site. ABC’s @TerryMoran and @LamaHasan have the lat…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 22:43:53 +0000 2014",0,0,"Today armed pro-Russian rebel seized 196 body MH17 crash site ABC’s have the lat…",NULL
8170611,490990519456395264,"RT @Cindywurpel: #bringthemhome avatar black till #MH17 victims are brought home.","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","Sun Jul 20 22:43:56 +0000 2014",0,0,"bringthemhome avatar black till MH17 victim brought home",NULL
8171538,490990720799739904,"RT @Novorossiyan: Kiev appear to be delaying getting experts to scene of flight #MH17 tragedy. Why? Are they hoping evidence will be beyond…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 22:44:44 +0000 2014",0,0,"Kiev appear be delaying getting expert scene flight MH17 tragedy Why Are hoping evidence be beyond…",NULL
8173806,490991249282068480,"RT @rixstepnews: Freedom of the press? This isn't press. This has got to stop:
http://t.co/c5mDZyLjae
#MH17 @verafilatova","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 22:46:50 +0000 2014",0,0,"Freedom the press This isn't press This got stop: MH17",NULL
8174382,490991383516176384,"RT @mrbutterworth: Justice for #mh17 would be stripping Russia of the World Cup and awarding it to the Dutch, writes @tunkuv http://t.co/GI…","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 22:47:22 +0000 2014",0,0,"Justice mh17 would stripping Russia World Cup awarding to the Dutch writes …",NULL
8174390,490991387681120256,"RT @jrug: Such an awful weekend, loaded with diplomatic failure/ongoing \"consultations\". Gaza. MH17. What are governments for? Mondays here…","<a href=\"http://tapbots.com/tweetbot\" rel=\"nofollow\">Tweetbot for iΟS</a>","Sun Jul 20 22:47:23 +0000 2014",0,0,"Such awful weekend loaded diplomatic failure ongoing consultation Gaza MH17 What government Mondays here…",NULL
8175560,490991672923541504,"@curtainqueen Sorry for *you are* *we all are* My heart was heavy last week #Gaza #MH17 But I did the garden &amp; cooked for friends #AllICanDo","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 22:48:31 +0000 2014",0,0,"Sorry *you are* *we are* My heart heavy last week Gaza MH17 But I the garden cooked friend AllICanDo",NULL
8175926,490991756771864576,"RT @DRUDGE_REPORT: SKY NEWS apologizes for rummaging through MH17 luggage... http://t.co/vjehlawIIO","<a href=\"http://tapbots.com/tweetbot\" rel=\"nofollow\">Tweetbot for iΟS</a>","Sun Jul 20 22:48:51 +0000 2014",0,0,": SKY NEWS apologizes rummaging MH17 luggage",NULL
8176048,490991786165559298,"#mh17 changed my avatar out of respect and until the victims are home. R.I.P #bringthemhome  #dutch","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 22:48:58 +0000 2014",0,0,"mh17 changed avatar of respect until victim home R I P bringthemhome dutch",NULL
8176264,490991836492992514,"RT @jonsnowC4: Awful danger that the shooting down of flight MH17 will provide cover for an intensification of Israel's ground war in Gaza","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 22:49:10 +0000 2014",0,0,"Awful danger the shooting flight MH17 provide cover an intensification of Israel's ground war Gaza",NULL
8176461,490991886832640000,"From Amsterdam to NYC and Kuala Lumpur to Kiev, live updates from the @WSJ #MH17 team here: http://t.co/4n7Ru4m7cY\"","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 22:49:22 +0000 2014",0,0,"From Amsterdam NYC Kuala Lumpur Kiev live update the MH17 team here:",NULL
8178110,490992260117319680,"RT @RaufHusin: A symbol of tribute to #MH17 made by Indian artist sculpture. http://t.co/W3cqQEcJ4d","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 22:50:51 +0000 2014",0,0,"A symbol tribute MH17 made Indian artist sculpture",NULL
8178211,490992285253771264,"RT @hotairblog: Disgusting: Pro-Russian rebels seize MH17 victims’ bodies at gunpoint http://t.co/uySWzK5lN2","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 22:50:57 +0000 2014",0,0,"Disgusting: Pro-Russian rebel seize MH17 victims’ body gunpoint",NULL
8178389,490992327230754817,"RT @thesundaytimes: At 4.10pm the order came to fire the missile '  #MH17 http://t.co/D55aXswg1F http://t.co/Tbif1yr6Oq","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 22:51:07 +0000 2014",0,0,"At 4 10pm order came fire missile ' MH17",NULL
8178816,490992419488686080,"RT @Novorossiyan: Dutch gov silent about #MH17. Malaysian Airlines route now passing over #Russia. The only ones barking \"Putin did it\" are…","<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","Sun Jul 20 22:51:29 +0000 2014",0,0,"Dutch gov silent MH17 Malaysian Airlines route passing Russia The one barking Putin it are…",NULL
8179415,490992562107584512,"RT @AlexPanchenko2: #Russia #terrorists now guarding #MH17 \"death train\" reportedly belong to routhless Stalinist group \"Oplot\" known 4 #to…","<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","Sun Jul 20 22:52:03 +0000 2014",0,0,"Russia terrorist guarding MH17 death train reportedly belong routhless Stalinist group Oplot known 4 to…",NULL
8180233,490992750842871808,"RT @Metro_Sport: North East unites as Sunderland fans raise whopping £21k for Newcastle supporters killed in MH17 disaster http://t.co/YW2k…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 22:52:48 +0000 2014",0,0,"North East unites Sunderland fan raise whopping £21k Newcastle supporter killed MH17 disaster …",NULL
8181689,490993082201280512,"I'm ok without ur vaca photos knowing 200+ people were shot out of the sky and are now in a refrigerated truck under rebel control. #MH17","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 22:54:07 +0000 2014",0,0,"I'm ok without ur vaca photo knowing 200+ people shot of sky are in refrigerated truck rebel control MH17",NULL
8182955,490993359003979776,"RT @harlemsmover: Video Shows Black Box from MH17 Being Recovered http://t.co/LLw02HeolB","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Sun Jul 20 22:55:13 +0000 2014",0,0,"Video Shows Black Box MH17 Being Recovered",NULL
8183011,490993371612475392,"Beness Aijo blamed for shooting down MH17 arrested in Latvia http://t.co/Am9guMpI2z #WhereIsTheFuckingPlane.com #MH17","<a href=\"http://www.ajaymatharu.com/\" rel=\"nofollow\">Tweet Old Post</a>","Sun Jul 20 22:55:16 +0000 2014",0,0,"Beness Aijo blamed shooting MH17 arrested Latvia WhereIsTheFuckingPlane com MH17",NULL
8186591,490994193670877185,"#MH17 Kerry finds his voice: deplores \"grotesque\" #Putin rebel behavior.   http://t.co/BicU15sGZ1","<a href=\"http://www.apple.com\" rel=\"nofollow\">iOS</a>","Sun Jul 20 22:58:32 +0000 2014",0,0,"MH17 Kerry find voice: deplores grotesque Putin rebel behavior",NULL
8187901,490994495681744896,"Check out The missile launcher that blasted flight MH17 out of the sky? at http://t.co/Nns6Sf1MWD","<a href=\"http://www.socialtwist.com\" rel=\"nofollow\">SocialTwist</a>","Sun Jul 20 22:59:44 +0000 2014",0,0,"Check The missile launcher blasted flight MH17 of sky",NULL
8188725,490994671821533184,"RT @BBCWorld: #MH17 plane crash: Kerry points finger at Russia http://t.co/q57quJAsIG http://t.co/LTq10jugXF","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 23:00:26 +0000 2014",0,0,"MH17 plane crash: Kerry point finger Russia",NULL
8189685,490994889929134081,"Kerry attacks Russia over MH17 crash: US Secretary of State John Kerry says there is overwhelming evi... http://t.co/eAXnbzkeym #ANS2014","<a href=\"http://twitterfeed.com\" rel=\"nofollow\">twitterfeed</a>","Sun Jul 20 23:01:18 +0000 2014",0,0,"Kerry attack Russia MH17 crash: US Secretary State John Kerry say is overwhelming evi ANS2014",NULL
8190201,490995011568537600,"@UpstartThunder @YahooNews After all the news about #MH17, who you think is a culprit? Answer in a worldwide #survey: http://t.co/anjjp0PaA4","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 23:01:47 +0000 2014",0,0,"After the news MH17 you think a culprit Answer a worldwide survey:",NULL
8190652,490995112223051778,"Armed rebels take bodies in Flight MH17 crash http://t.co/uXiVOSMEJK #liberty","<a href=\"http://twitterfeed.com\" rel=\"nofollow\">twitterfeed</a>","Sun Jul 20 23:02:11 +0000 2014",0,0,"Armed rebel take body Flight MH17 crash liberty",NULL
8190730,490995129013248001,"RT @BBCWorld: #MH17 plane crash: Kerry points finger at Russia http://t.co/q57quJAsIG http://t.co/LTq10jugXF","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 23:02:15 +0000 2014",0,0,"MH17 plane crash: Kerry point finger Russia",NULL
8191093,490995212899328000,"RT @WeAreUkraine: #Map #MH17 and other aircrafts destroyed in Eastern #Ukraine.
Visual recap. http://t.co/VJBOzB5dhi  
RT @CIGeography
#Rus…","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 23:02:35 +0000 2014",0,0,"Map MH17 other aircraft destroyed Eastern Ukraine Visual recap @CIGeography Rus…",NULL
8191134,490995221300137984,"Will the international diplomacy help bring bodies home from the MH17 disaster? @MichaelSWesley joins me after 9.","<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>","Sun Jul 20 23:02:37 +0000 2014",0,0,"Will international diplomacy help bring body home the MH17 disaster join after 9",NULL
8191846,490995397456707584,"RT @lIIlIuminati: TRUTH ABOUT FLIGHT #MH17 CONSPIRACY 😱 http://t.co/W4Hg3X2TQS","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 23:03:19 +0000 2014",0,0,"TRUTH ABOUT FLIGHT MH17 CONSPIRACY",NULL
8191873,490995401625841665,"MH17 plane crash: Kerry points finger at Russia - BBC News: BBC NewsMH17 plane crash: Kerry points finger at R... http://t.co/brWCSz0NUL","<a href=\"http://twitterfeed.com\" rel=\"nofollow\">twitterfeed</a>","Sun Jul 20 23:03:20 +0000 2014",0,0,"MH17 plane crash: Kerry point finger Russia BBC News: BBC NewsMH17 plane crash: Kerry point finger R",NULL
8193131,490995720410112001,"Doesn't look like a Lada heading back to the garage.  #MH17 
Time for the world and UN to deliver. Just once. http://t.co/jXMPd9zxxN","<a href=\"https://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android Tablets</a>","Sun Jul 20 23:04:36 +0000 2014",0,0,"Doesn't look like Lada heading back the garage MH17 Time the world UN deliver Just",NULL
8193748,490995858813755392,"RT @Lena_Mukhina: 20th World AIDS Conference: Tributes to MH17 Victims http://t.co/BJvxuYkKEh","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 23:05:09 +0000 2014",0,0,"20th World AIDS Conference: Tributes MH17 Victims",NULL
8195213,490996194370273280,"RT @Slate: The AIDS experts that died in the MH17 crash had helped save millions of lives: http://t.co/iiCNwWbB3L http://t.co/nVaknstuow","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","Sun Jul 20 23:06:29 +0000 2014",0,0,"The AIDS expert died the MH17 crash helped save million lives:",NULL
8196023,490996387283501057,"RT @guardian: MH17: Australia pushes for international access to crash site - live updates:  http://t.co/oTm1RrOKAk","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Sun Jul 20 23:07:15 +0000 2014",0,0,"MH17: Australia push international access crash site live updates:",NULL
8196426,490996471181762560,"RT @CNNVideo: A Ukrainian family says the body of a #MH17 passenger fell through their roof: http://t.co/e54atDHMon http://t.co/qiYRiHMuMb","<a href=\"https://twitter.com/download/android\" rel=\"nofollow\">Twitter for  Android</a>","Sun Jul 20 23:07:35 +0000 2014",0,0,"A Ukrainian family say body a MH17 passenger fell their roof:",NULL
